Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
44,25.000000,35657,8795,26862,24.682391,0.001480,51.881892,675.902517,5.715991,0.977679,0.979911,6
45,0.000000,26839,0,26839,0.000000,0.001716,39.073375,582.771316,5.293867,0.977679,0.979911,6
45,1.000000,27109,266,26843,0.981224,0.001707,39.460846,585.659215,5.305018,0.977679,0.979911,6
45,5.000000,28184,1334,26850,4.740278,0.001673,41.018010,597.758213,5.356776,0.977679,0.979911,6
45,10.000000,29776,2931,26845,9.843498,0.001628,43.340906,614.377562,5.435546,0.977679,0.979911,6
45,25.000000,35657,8795,26862,24.682391,0.001480,51.881892,675.902517,5.715991,0.977679,0.979911,6
46,0.000000,26836,0,26836,0.000000,0.001925,39.029713,519.417656,5.684492,0.971154,0.969231,6
46,1.000000,27106,266,26840,0.981333,0.001915,39.416750,522.072063,5.697340,0.971154,0.969231,6
46,5.000000,28177,1335,26842,4.737907,0.001877,40.971620,532.672418,5.757346,0.971154,0.969231,6
46,10.000000,29779,2930,26849,9.849223,0.001825,43.292903,547.924888,5.845193,0.971154,0.969231,6
46,25.000000,35601,8745,26856,24.583579,0.001662,51.750004,601.792569,6.151857,0.971154,0.969231,6
47,0.000000,26836,0,26836,0.000000,0.001925,39.029713,519.417656,5.684492,0.971154,0.969231,6
47,1.000000,27106,266,26840,0.981333,0.001915,39.416750,522.072063,5.697340,0.971154,0.969231,6
47,5.000000,28177,1335,26842,4.737907,0.001877,40.971620,532.672418,5.757346,0.971154,0.969231,6
47,10.000000,29779,2930,26849,9.849223,0.001825,43.292903,547.924888,5.845193,0.971154,0.969231,6
47,25.000000,35601,8745,26856,24.583579,0.001662,51.750004,601.792569,6.151857,0.971154,0.969231,6
48,0.000000,26837,0,26837,0.000000,0.001929,39.020354,518.467422,5.830977,1.000000,1.000000,7
48,1.000000,27109,266,26843,0.981224,0.001919,39.407344,521.121686,5.844360,1.000000,1.000000,7
48,5.000000,28173,1331,26842,4.724382,0.001881,40.955968,531.742219,5.905433,1.000000,1.000000,7
48,10.000000,29783,2935,26848,9.857973,0.001829,43.287673,546.880195,6.001844,1.000000,1.000000,7
48,25.000000,35631,8774,26857,24.633044,0.001665,51.776305,600.507267,6.338300,1.000000,1.000000,7
